Year,Month,Day,Hour,Minute,EMASignal,isPivot,CHOCH_pattern_detected,fibonacci_signal,LBD_detected,LBH_detected,SR_signal,isBreakOut,candlestick_signal,Trend,signal1,buy_signal,sell_signal,BB_signal,fractal_high,fractal_low,fractals_high,fractals_low,buy_signal1,Fractal_signal,sell_signal1,VSignal,PriceSignal,TotSignal,SLSignal,grid_signal,ordersignal,SLSignal_heiken,long_signal,martiangle_signal,Candle_direction,master_signal
2024,9,23,14,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,1,0,0,1,1
2024,9,23,14,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0
2024,9,23,14,3,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,5
2024,9,23,14,4,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,1,0,0,1,4
2024,9,23,14,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,1,3
2024,9,23,14,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,1,1,0,0,1,2
2024,9,23,14,7,2,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,1
2024,9,23,14,8,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,0
2024,9,23,14,9,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,3
2024,9,23,14,10,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,0,1,2
2024,9,23,14,11,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,1
2024,9,23,14,12,2,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,0
2024,9,23,14,13,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,0,1
2024,9,23,14,14,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,0
2024,9,23,14,15,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,3
2024,9,23,14,16,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,1,2
2024,9,23,14,17,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,0,1,1
2024,9,23,14,18,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,0,1,0
2024,9,23,14,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,0,1
2024,9,23,14,20,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,1,0
2024,9,23,14,21,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1
2024,9,23,14,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,1,0
2024,9,23,14,23,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,0,0
2024,9,23,14,24,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,0,0
2024,9,23,14,25,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,0,0
2024,9,23,14,26,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,0,0
2024,9,23,14,27,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0
2024,9,23,14,28,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,0,2
2024,9,23,14,29,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,1
2024,9,23,14,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2,0,0,1,1,0
2024,9,23,14,31,2,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0,0,0,1
2024,9,23,14,32,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,1,0
2024,9,23,14,33,1,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,0,0,2,1,1,0,0,1,0,2,0,0,0,0,0
2024,9,23,14,34,1,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,2,1,1,0,0,1,0,2,0,0,0,0,0
2024,9,23,14,35,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,1,1,0,0,1,0,2,0,1,1,0,0
2024,9,23,14,36,1,0,0,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,2,1,1,0,0,1,0,2,0,1,1,0,1
2024,9,23,14,37,1,0,2,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,2,1,1,0,0,1,0,2,0,0,1,1,0
2024,9,23,14,38,1,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,2,1,1,0,0,1,0,2,0,1,1,0,0
2024,9,23,14,39,1,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,1,0,2,0,1,0,0,2
2024,9,23,14,40,1,0,0,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,2,0,1,0,0,1,0,2,0,1,1,1,1
2024,9,23,14,41,1,0,0,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,1,1,0
2024,9,23,14,42,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,0,1,0,1,1,1,0,0,0
2024,9,23,14,43,1,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,1,0,2
2024,9,23,14,44,1,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,1,0,1,1,1,1,1,1
2024,9,23,14,45,1,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,1,0,1,1,1,1,1,0
2024,9,23,14,46,1,0,0,1,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,0,1,0,1,1,1,0,0,2
2024,9,23,14,47,1,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1
2024,9,23,14,48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0
2024,9,23,14,49,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0
2024,9,23,14,50,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,3
2024,9,23,14,51,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,2
2024,9,23,14,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1
2024,9,23,14,53,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
2024,9,23,14,54,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0
2024,9,23,14,55,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,2
2024,9,23,14,56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1
2024,9,23,14,57,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0
2024,9,23,14,58,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1
2024,9,23,14,59,1,0,0,1,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0
2024,9,23,15,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
2024,9,23,15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0
2024,9,23,15,2,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,1,1,0,0,1,0,1,1,1,1,0,1
2024,9,23,15,3,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1,1,1,1,1,0
2024,9,23,15,4,1,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,1,0,1,1,1,1,0,0
2024,9,23,15,5,1,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,0,2,1,1,0,0,1,0,1,1,1,1,0,0
2024,9,23,15,6,1,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,1,0,1,1,1,1,0,0
2024,9,23,15,7,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,1,0,1,1,1,0,0,0
2024,9,23,15,8,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0,0,5
2024,9,23,15,9,1,2,0,1,0,0,0,1,2,0,2,0,1,2,0,0,0,0,0,2,0,1,0,0,1,0,1,1,1,1,1,4
2024,9,23,15,10,1,0,0,1,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,1,0,1,1,1,0,1,3
2024,9,23,15,11,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,2
2024,9,23,15,12,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,1,0,0,1,1
2024,9,23,15,13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,1,1,1
2024,9,23,15,14,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,1,1,0
2024,9,23,15,15,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0
2024,9,23,15,16,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,1,0,1,0,0
2024,9,23,15,17,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,1,0,5
2024,9,23,15,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,1,4
2024,9,23,15,19,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,3
2024,9,23,15,20,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,1,1,2
2024,9,23,15,21,1,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,1
2024,9,23,15,22,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0
2024,9,23,15,23,1,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2
2024,9,23,15,24,2,0,0,0,0,0,0,1,1,2,2,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,1,1,0,1,1,1
2024,9,23,15,25,2,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,1,1,0,0,1,0
2024,9,23,15,26,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,1,1,0,0,0,0
2024,9,23,15,27,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1,0,1
2024,9,23,15,28,2,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,1,0,1,1,2,2,0,2,0,0,0,1,0
2024,9,23,15,29,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,1
2024,9,23,15,30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,1,0
2024,9,23,15,31,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,2
2024,9,23,15,32,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,1,1
2024,9,23,15,33,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,0
2024,9,23,15,34,2,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,0,5
2024,9,23,15,35,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,4
2024,9,23,15,36,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,3
2024,9,23,15,37,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,1,2
2024,9,23,15,38,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,0,1,1
2024,9,23,15,39,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,0,1,1
2024,9,23,15,40,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,0
2024,9,23,15,41,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,2
2024,9,23,15,42,2,0,0,0,0,0,0,1,2,2,2,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,1
2024,9,23,15,43,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,0
2024,9,23,15,44,2,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,1
2024,9,23,15,45,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,1,0
2024,9,23,15,46,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,2
2024,9,23,15,47,2,1,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,1,1
2024,9,23,15,48,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,0
2024,9,23,15,49,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0
2024,9,23,15,50,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,0,4
2024,9,23,15,51,2,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,2,0,0,0,1,3
2024,9,23,15,52,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,1,2
2024,9,23,15,53,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,1,1
2024,9,23,15,54,2,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,1,0
2024,9,23,15,55,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,0,0
2024,9,23,15,56,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0,0,0,1
2024,9,23,15,57,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,0,0,0,0,1,1,0
2024,9,23,15,58,2,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,3
2024,9,23,15,59,2,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0,1,1,2
2024,9,23,16,0,2,2,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,2,0,1,1,2,2,0,2,0,0,1,1,1
2024,9,23,16,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,2,0,0,0,1,0
2024,9,23,16,2,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,2,0,0,0,0,0
2024,9,23,16,3,2,0,1,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,2,0,1,0,0,2,0,2,0,0,0,0,4
2024,9,23,16,4,2,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,2,0,0,0,1,3
2024,9,23,16,5,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,2,0,0,0,1,2
2024,9,23,16,6,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,0,1,1
2024,9,23,16,7,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,0
2024,9,23,16,8,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0
2024,9,23,16,9,2,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,1,0,2
2024,9,23,16,10,2,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,0,1,1,2,2,0,0,0,0,0,1,1
2024,9,23,16,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,0,0,1,1,0
2024,9,23,16,12,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,1,0,1,0,1,0,2,0,0,1,0,2
2024,9,23,16,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,2,0,0,1,1,1
2024,9,23,16,14,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,2,0,0,0,1,0
2024,9,23,16,15,1,2,1,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,2,1,1,1,1,1,0,2,0,1,1,0,2
2024,9,23,16,16,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,2,0,0,1,1,1
2024,9,23,16,17,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,0,0,1,1,0
2024,9,23,16,18,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,2,0,0,1,0,0
